title,type,start_date,end_date,place,location,price,contact,url,image,description
뉴 앙데팡당: 십자말풀이 파트 2. 정 운,기타,2025-08-13,2025-09-21,,경기,,양평군립미술관 031-775-8515(3),https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=57349,http://www.culture.go.kr/upload/rdf/25/08/rdf_2025081921324418491.jpg,<p>자세한 정보는 '바로가기' 링크를 통해 확인하시기 바랍니다.</p>
뉴 앙데팡당: 십자말풀이 파트 2. 박혜수,기타,2025-08-13,2025-09-21,,경기,,양평군립미술관 031-775-8515(3),https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=57350,http://www.culture.go.kr/upload/rdf/25/08/rdf_2025081921323556019.jpg,<p>자세한 정보는 '바로가기' 링크를 통해 확인하시기 바랍니다.</p>
"죠셉초이 : 기억의 지층, 경계를 넘는 시선",전시,2025-08-16,2025-09-21,,경북,,054-740-3990 (문의시간 10:00~18:00),https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=57354,http://www.culture.go.kr/upload/rdf/25/08/rdf_2025081921323428191.jpg,"<p>경주솔거미술관에서 열리는 죠셉 초이의 기획전 ""기억의 지층, 경계를 넘는 시선""은 단순한 회화 전시를 넘어, 한 예술가의 정체성과 기억, 그리고 세계를 바라보는 시선이 응축된 하나의 거대한 지도(map)로서 제시된다. 이 지도는 어느 특정한 지리적 좌표를 가리키기보다는, 시간과 기억의 깊은 층위, 문화와 언어의 경계를 가로지르는 예술적 사유의 궤적을 가리킨다.</p>
<div><br /></div>"
AFTER LIFES,전시,2025-08-11,2025-08-23,,부산,,051-263-8661~3 / hongti@bscf.or.kr,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=57346,http://www.culture.go.kr/upload/rdf/25/08/rdf_2025081921324281091.jpg,"<p>&bull; ""홍티아트센터 입주작가 릴레이 개인전""은 홍티아트센터의 입주작가들이 순서대로 각자의 개 인전을 선보이는 사업입니다.</p>
<p><br /></p>
<p>&bull; 본 전시는 부산광역시, 주한 프랑스대사관, 칸(Cannes)시, 피멩코 재단, 지중해 예술 캠퍼스와 협력하여 진행하는 한국의 빌라 부산 레지던시 프로그램을 통해 제작되었습니다.</p>
<p><br /></p>
<p>&nbsp;</p>
<p><br /></p>
<p>&bull; 작가노트</p>
<p><br /></p>
<p>마지막 세대의 해녀들이 사라진 후, 자유롭게 헤엄치며 바다를 가르던 그들의 신체는 유령 같 은 환영이 되어 이제는 더 이상 닿을 수 없는 시간의 흔적이 되었다.</p>
<p><br /></p>
<p>상승하는 해수면과 산호초의 파괴 속에 삼켜지면서도, 해녀들은 보존 모델이나 기후 데이터로 는 채울 수 없는 어떤 유산을 남겼다. 미래의 멸종, 그 가장자리 위에서 이 전시는 출발한다. 대체된 신체와 고전적 기술 - 그 사이에서 변화한 삶의 형태가 새롭게 태어난다. 기억과 보존 시스템의 사이에서, 마지막 보호구역이 버티고 남아 있다. 시간이 멈추기를 거부하고 흐르는 그곳에서, 생생한 흉터로서 살아남아 있다.</p>
<p><br /></p>
<p>After the last generation of haenyeo disappeared, their bodies, cutting through the ocean while free diving, became spectral visions, reminders of a time now beyond reach. Swallowed up by rising waters and the depletion of reefs, they left behind a legacy that neither conservation models nor climate databases could fill. The speculative exhibition takes place on the margins of this future extinction. A tentative life is invented there &mdash; between altered bodies and obsolete technologies. Between memory and preservation systems, a last sanctuary persists. It remains like a living scar, where time refuses to close.</p>
<p><br /></p>"
[아산] 왕은 죽어가다,기타,2025-08-22,2025-08-23,,충남,,-,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=57313,http://www.culture.go.kr/upload/rdf/25/08/rdf_2025081821194776019.jpg,<p>자세한 정보는 '바로가기' 링크를 통해 확인하시기 바랍니다.</p>
전이수 작가 특별전 '이수 생각',전시,2025-08-08,2025-08-23,,경북,,054-933-6912,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=57344,http://www.culture.go.kr/upload/rdf/25/08/show_2025082013205696432.jpg,<p>자세한 정보는 '바로가기' 링크를 통해 확인하시기 바랍니다.</p>
예술의거리 퍼포먼스전시 임택준 '니체와의 대화',전시,2025-08-02,2025-08-23,,,,-,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=57342,http://www.culture.go.kr/upload/rdf/25/08/rdf_2025081921324249899.jpg,"<p>니체와의 대화가 이번 주에는 피아노 라이브와 함께 펼쳐집니다.</p>
<p>몸과 음악이 만나는 순간, 그리고 공간 속에서 피어나는 철학적 대화.</p>
<p>깊은 감성과 강렬한 에너지를 경험할 수 있는 특별한 퍼포먼스입니다.</p>
<p>임택준 작가의 빈집 퍼포먼스</p>
<p>예술의 거리에서 만나요!</p>
<div><br /></div>"
해설이 있는 전시회 - 예술은 사랑에 미치다,전시,2025-08-18,2025-08-23,,강원,,송정생활문화센터 033-522-1038,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=57224,http://www.culture.go.kr/upload/rdf/25/08/rdf_202508182131536409.jpg,"<p>○행사명 : 해설이 있는 전시회(예술은 사랑에 미치다)</p>
<p>○일 시 : 2025. 8. 18.(월) ~ 8. 23.(토), 10:00 ~ 18:00</p>
<p>○장 소 : 송정생활문화센터 2층 전시실</p>
<p>○주관/주최 : (사)강원민예총 동해지부 / (사)강원민예총 동해지부 미술협회,아리울미술협회</p>"
예술의거리 “궁동1987”,기타,2025-08-02,2025-08-23,,,,-,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=57218,http://www.culture.go.kr/upload/rdf/25/08/rdf_202508182131453623.jpg,"<p><br /></p>
<p>니체와의 대화가 이번 주에는 피아노 라이브와 함께 펼쳐집니다.</p>
<p><br /></p>
<p>몸과 음악이 만나는 순간, 그리고 공간 속에서 피어나는 철학적 대화.</p>
<p><br /></p>
<p>깊은 감성과 강렬한 에너지를 경험할 수 있는 특별한 퍼포먼스입니다.</p>"
서울시립미술관+송파구 협력전시 《SeMA Collection 도시예찬》,전시,2025-07-05,2025-09-28,,서울,,더 호수 갤러리 02-2147-3247 / 3275,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=57245,http://www.culture.go.kr/upload/rdf/25/08/rdf_202508182131388095.jpg,"<p>이번 전시는 서울시립미술관과 송파구의 협력으로 마련된 《SeMA Collection: 도시예찬》으로, 2025년 7월 5일(토)부터 9월 28일(일)까지 진행됩니다. 서울시립미술관의 주요 소장품 가운데 '도시'를 주제로 한 회화, 사진, 영상 등 다양한 장르의 작품 37점을 선보이며, 관람객들이 일상 가까이에서 미술관 컬렉션을 감상할 수 있는 기회를 제공합니다. 본 전시는 예술가들이 포착한 도시의 다양한 얼굴을 조명합니다. 도시의 구성원이자 때로는 이방인, 혹은 관찰자로서의 예술가들은 도시 풍경과 도시인의 삶을 애정 어린 동시에 비판적인 시선으로 바라봅니다. 전시 작품들은 그러한 예술가의 시선이 담긴 도시의 '기억과 흔적'을 따라가며, 우리가 사는 도시의 모습을 다층적으로 탐색합니다.</p>
<p>《SeMA Collection: 도시예찬》은 익숙하면서도 낯선 도시에 대한 애정과 찬사, 비판이 공존하는 다양한 시선을 담고 있습니다. 이는 우리가 도시와 함께한 시간과 감정의 집합으로, 각자의 기억과 경험 속 도시를 재해석하고, 새로운 시각으로 바라볼 수 있는 뜻깊은 기회가 되기를 기대합니다.</p>
<div><br /></div>"
[대학로] 행복할 때는 하나의 그늘이 행복을 뒤바꾸어놓고,기타,2025-08-22,2025-08-24,,,,-,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=57198,http://www.culture.go.kr/upload/rdf/25/08/rdf_2025081321201678468.png,<p>자세한 정보는 '바로가기' 링크를 통해 확인하시기 바랍니다.</p>
2025 찾아가는 도립미술관 Ⅲ - 사천 《배가 머문 자리》,전시,2025-08-09,2025-08-24,,경북,,사천미술관 055-835-8646,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=57219,http://www.culture.go.kr/upload/rdf/25/08/rdf_202508182131319004.jpg,"<p>경남도립미술관은 지역민들의 문화 향유 기회와 예술 접근성을 확대하기 위해 경남 5개 시&middot;군에서 &lsquo;2025 찾아가는 도립미술관&rsquo;을 개최한다. 8월 9일, 사천문화재단 사천미술관에서 열리는 &lsquo;찾아가는 도립미술관 Ⅲ - 사천&rsquo;은 &lsquo;배가 머문 자리&rsquo;라는 주제로 사천의 지역성을 탐구한다.</p>
<p><br /></p>
<p>&nbsp;</p>
<p><br /></p>
<p>경상남도 남해안에 자리한 사천시는 바다와 육상, 하늘길이 연결되어 있는 교통의 요지이자 한려해상국립공원 중심지로서 오랜 세월 바다와 함께 성장한 곳이다. 삼천포항, 대방진굴항, 신수항 등 사천의 여러 항구는 오랜 시간 어업과 무역의 발자취를 간직한 채 오늘날에도 바다와 사람을 이어주는 통로로 기능하고 있다.</p>
<p><br /></p>
<p>&nbsp;</p>
<p><br /></p>
<p>배가 닿고 떠나는 반복의 과정에서 항구는 단순한 정박지가 아닌, 새로운 이야기가 생성되어 교환되는 장소로 기능해 왔다. 사천의 바다는 단지 자연의 경계선이 아니라 끊임없이 외부와 연결되며 문화를 흡수하고 흘려보내는 살아 있는 장(場)이다.</p>
<p><br /></p>
<p>&nbsp;</p>
<p><br /></p>
<p>이번 전시 《배가 머문 자리》는 사천의 바다, 그리고 그곳에 머물렀던 많은 배들을 모티프로 삼아 머무름과 흘러감 사이에 남겨진 흔적을 현대미술의 언어로 풀어낸다. 이우환, 전혁림, 최운 등 경남의 대표적인 작가가 참여한 전시는 바다에 관한 감각적 사유와 함께 항구라는 장소가 품고 있는 정서적 깊이를 조명한다.</p>
<p><br /></p>
<p>&nbsp;</p>
<p><br /></p>
<p>고암 이응노의 &lt;산수&gt;는 배가 정박하고 나아가는 마을의 모습을 그린 수묵담채화로 이응노의 생동하는 필선과 따뜻한 기운이 돋보인다. 최운의 &lt;삼천포 우중&gt;은 1980년 삼천포의 모습을 그린 것으로 종이 위에 흙을 섞은 유채 물감을 고루 발라 전통적인 수묵화의 분위기를 연출하였다. 이우환의 &lt;출항지&gt;는 배를 상징하는 짙은 붓터치와 상단의 넓은 빈 공간이 고요한 균형을 이룬다. 이어서 강요배의 &lt;물비늘&gt;은 다양한 푸른색으로 잔잔한 물결이 햇살에 비치는 바다의 모습을 깊이 있게 담아낸다. 마지막으로 임동열은 먹의 농담(濃淡)으로 사천의 다채로운 정경과 이야기를 담아낸다.</p>
<p><br /></p>
<p>&nbsp;</p>
<p><br /></p>
<p>출품작들은 단순히 배와 항구를 재현하는 데 그치지 않고 만남, 교류, 흐름, 흔적, 기억과 같은 인간적인 요소들을 끌어올린다. 이는 곧 바다와 항구가 단순한 장소가 아니라 배의 움직임이 멈춘 자리에 남은 이야기를 재현하는 매개임을 짐작케 한다. 《배가 머문 자리》는 사천의 바다에 숨겨진 이러한 정서적 풍경을 새롭게 마주하게 하고자 한다.</p>
<p><br /></p>"
춘천; 묵향에 스미다,전시,2025-08-11,2025-10-19,,강원,,공연전시사업팀 033-259-5843,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=57220,http://www.culture.go.kr/upload/rdf/25/08/rdf_202508182131354505.jpg,"<p>참여작가: 김옥선. 김현옥, 박경자, 박무숙, 백상규, 안혜영, 이진화, 이청옥, 이현순, 정광옥, 정지인, 한응매, 황선희, 황재국, 황현숙</p>
<p><br /></p>
<p>일&nbsp; &nbsp; &nbsp; 시: 2025년 8월 11일 월요일 부터 2025년 10월 19일 일요일 까지</p>
<p><br /></p>
<p>장&nbsp; &nbsp; &nbsp; 소: 춘천문화예술회관 2층 로비</p>
<p><br /></p>
<p>관&nbsp; 람 료: 무료</p>
<p><br /></p>
<p>문&nbsp; &nbsp; &nbsp; 의: 공연전시사업팀 (033-259-5843)&nbsp;</p>"
문화철도959 입주작가 손현정 개인전 <남겨진 것은 그림이 될 수 있을까?>,전시,2025-08-11,2025-08-29,,경기,,신도림 문화철도959 02-856-1703,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=57246,http://www.culture.go.kr/upload/rdf/25/08/rdf_202508182131390837.jpg,"<p>[문화철도959] 입주작가 손현정 개인전 &lt;남겨진 것은 그림이 될 수 있을까?&gt; -일상재료 탐구기록 : 종이와 콩-</p>
<p><br /></p>
<p>밥 짓고 버린 콩물, 연습 후 남겨진 파지. 일상 재료와의 마주침을 통해 삶으로서의 예술을 탐구하는 여정기록.</p>
<p><br /></p>
<p>[작가노트]</p>
<p>요즘, 익숙하게 그리던 손이 자꾸 멈칫!한다. 다가오는 전시를 앞두고 -종이와 연필, 물감을 사고 액자를 주문하는- 이 당연하고 익숙한 과정들은 정말 &lsquo;당연&rsquo;하고 &lsquo;자연&rsquo;스러운 일일까? 보여주기 위해 그림을 그리는 것은 지금의 나와 지금의 시대에 어떤 의미를 가지는가?</p>
<p><br /></p>
<p>스스로를 향한 질문을 애써 모른척하며 외면한 날들이 계속되던 어느 날, 내 안에서부터 &lsquo;더는 이렇게 그리고 싶지 않아!&rsquo;라는 목소리가 들리는 듯했다. 그때부터 창작이라는 이름 아래 반복되던 소비와 가공, 낭비의 일상이 낯설게 느껴지기 시작했다. 무언가 표현하기 위해 그렸다기보다 그저 &lsquo;그리는 사람&rsquo;으로 존재하고자 애썼던 건 아닐까? 질문 앞에서 조금씩 속도를 늦추다가 결국 부유하는 날들이 이어졌다.</p>
<p><br /></p>
<p>그저 흘러가는 동안 내 눈에 들어온 건 늘 곁에 있었지만 특별히 눈 여겨본 적 없는 &lsquo;밥 짓고 남은 콩물, 어머니의 서예 연습 후에 쌓여있던 파지, 작업실 곳곳에 있는 종이 조각들이었다. 잠시 멈춰 다시 보니 익숙한 것이 새롭게 보였다. 작은 숨들은 무뎌진 내 손을 깨웠고, 물에 불리고 끓이고 찢고 다시 엮는 과정 하나하나는 투명한 숨이 되어 텅 빈 내 안을 채워갔다.</p>
<p><br /></p>
<p>버려졌던 물, 남겨진 종이에서 흐릿한 색의 번짐과 실패처럼 보였던 흔적들까지- 그 모든 것들이 이번 여정의 시작점 이자 뿌리가 돼주었다.</p>
<p><br /></p>
<p>이번 전시는 &lsquo;무엇을 그려서 보여줄까.&rsquo;보다 &lsquo;우리는 왜, 어떻게 그리는가&rsquo;를 스스로에게 물었던 시간과 과정의 기록이다. 일상 재료와의 마주침을 통해 삶으로서의 예술, 그 안팎의 흐름을 따라가며 앞으로도 작고 느린 탐구와 모험을 이어가고자 한다.</p>"
"MMCA×CMOA 청주프로젝트 2025《다시, 찬란한 여정》",전시,2025-08-20,2025-11-02,,충북,,청주시립미술관 043-201-2650,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=57260,http://www.culture.go.kr/upload/rdf/25/08/show_202508191834920167.jpg,"<p>MMCA &times; CMOA 청주프로젝트 2025는 국립현대미술관 청주, 충청북도, 청주시립미술관이 공동 주최하는 주제 기획전이다. 국립현대미술관 청주에서 개최해 온 MMCA 청주프로젝트를 기관 간 협력을 통해 이원화한 이번 전시는, 지역 문화계의 연대를 강화하고 청주를 문화 거점 도시로 조명하고자 기획되었다.</p>
<p><br /></p>
<p>&nbsp;</p>
<p><br /></p>
<p>전시는 주최 기관의 장소적 공통점을 바탕으로 &lsquo;재생&rsquo;이라는 주제를 다층적으로 조망한다. 청주시립미술관은 옛 방송국의 공개홀과 스튜디오 등 기존 공간구조를 활용해 시민을 위한 미술관으로 문을 열었고, 국립현대미술관 청주는 옛 담배공장을 개조해 미술품 수장센터로 운영되고 있다. 전시 대비 시설이었던 당산 생각의 벙커 또한 충북도청의 원도심 활성화 프로젝트를 통해 도심 속 복합문화공간으로 탈바꿈했다. 이들 공간은 시대의 흔적과 역사적 맥락을 간직하며 물리적 재생을 넘어 대중의 기억과 감각을 품은 문화의 장으로 재탄생되었다.</p>
<p><br /></p>
<p>&nbsp;</p>
<p><br /></p>
<p>청주시립미술관에서 선보이는 《다시, 찬란한 여정》은 &lsquo;재생&rsquo;을 과거의 흔적을 딛고 미래를 향해 나아가는 &lsquo;희망의 여정&rsquo;으로 은유한다. 국내외 참여 작가 10인은 &lsquo;물질의 재생&rsquo;, &lsquo;소환된 기억&rsquo;, &lsquo;감각의 부활&rsquo;, &lsquo;치유와 회복&rsquo;이라는 네 개의 주제어를 통해 예술이 삶과 기억, 감각과 치유의 과정을 어떠한 방식으로 그려낼 수 있는지를 보여준다.</p>
<p><br /></p>
<p>&nbsp;</p>
<p><br /></p>
<p>물질의 변형 가능성과 순환성에 주목하는 &lsquo;물질의 재생&rsquo;, 소외되거나 억눌렸던 기억을 오늘의 시선으로 재구성하는 &lsquo;소환된 기억&rsquo;, 시공간을 넘나드는 감각적 경험을 통해 예술을 보는 것에서 느끼는 것으로 확장하는 &lsquo;감각의 부활&rsquo;, 상실, 고립, 불안 등 현대인의 정서에 주목하며 사유와 명상을 통한 내면의 회복 가능성을 모색하는 &lsquo;치유와 회복&rsquo;. 이를 통해 전시는 시간과 물질, 감각, 기억을 새롭게 구성하며 삶을 다시 움직이게 하는 재생의 총체적 개념을 제시한다.</p>
<p><br /></p>
<p>&nbsp;</p>
<p><br /></p>
<p>이번 전시는 기관 간 협력을 바탕으로 청주의 문화 생태계에 활력을 불어넣고, 지역의 한계를 넘어 확장된 예술 담론 속에서 함께 성장할 수 있는 토대를 마련하고자 한다. MMCA &times; CMOA 청주프로젝트 2025 《다시, 찬란한 여정》은 그 시작이자 미래를 향한 제안이다.</p>
<p><br /></p>"
전시와 프로그램 포토라이브러리 광복 80주년 큐레이션 서가〈빛을 향한 여정〉,전시,2025-08-01,2025-08-30,,서울,,서울시립 사진미술관 02-2124-7620,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=57217,http://www.culture.go.kr/upload/rdf/25/08/rdf_202508182131399126.jpg,"<p><br /></p>
<p>여러분에게 광복절의 의미는 무엇인가요?</p>
<p>2025년 8월, 포토라이브러리에서는 광복 이전과 직후, 그리고 현재에 이르기까지 역사가 어떻게 흘러왔는지 되짚어봄으로써 광복의 의미를 보다 깊이 이해하고자 '빛을 향한 여정'을 주제로 광복80주년 특집 큐레이션 서가를 마련했습니다. 사진이 역사의 현장을 가장 생생하게 보여주는 기록 매체인 만큼 일제강점기의 현실, 독립운동가들의 헌신과 노력, 광복 직후의 한국, 한국인의 삶, 그리고 광복 이후부터 현재까지 한국사의 흐름을 읽어나갈 수 있는 사진책을 선별했습니다. 한 권, 한 권 섬세하게 고른 사진책을 통해 광복의 의미를 다시 한번 되짚고 자유와 독립의 가치를 생각하는 시간이 되시기를 바랍니다.</p>"
